Date,ClosingPrice,LogReturn,VaR_10D,Ret_10D,Breach
2019-01-21,105.38272286963031,-0.0011534619016735125,0.06262326380593179,-0.002535685587496069,False
2019-01-22,105.29829291127473,-0.0008014956882795825,0.06262326380593179,-0.007371845517468668,False
2019-01-23,104.90350562570276,-0.003756273757030139,0.06262326380593179,-0.016214098001854162,False
2019-01-24,104.65798096255399,-0.0023432242201355475,0.06262326380593179,-0.017841390554043268,False
2019-01-25,104.23045163603553,-0.004093380549270751,0.06262326380593179,-0.019711175480895085,False
2019-01-28,103.34259697060584,-0.008554675917708417,0.06262326380593179,-0.02332536341341466,False
2019-01-29,103.94915473098743,0.0058522298793602726,0.06262326380593179,-0.025842474088546022,False
2019-01-30,103.88912083113506,-0.0005776982257922592,0.06262326380593179,-0.023407354119096765,False
2019-01-31,105.04357790473684,0.011051107172388096,0.06262326380593179,-0.011034415034818576,False
2019-02-01,106.15655911896245,0.01053968555937894,0.06262326380593179,0.006162812351237092,False
2019-02-04,105.89072503676032,-0.002507310787089532,0.06262326380593179,0.004808963465821072,False
2019-02-05,105.98226000554814,0.0008640551740419553,0.06262326380593179,0.00647451432814261,False
2019-02-06,107.233968438101,0.01174134653463148,0.06262326380593179,0.021972134619804226,False
2019-02-07,108.01881025269245,0.007292312762483362,0.06262326380593179,0.031607671602423136,False
2019-02-08,106.6852154236074,-0.012422794360901433,0.06262326380593179,0.023278257790792456,False
2019-02-11,105.80560943982942,-0.008279049305291343,0.06262326380593179,0.02355388440320953,False
2019-02-12,105.64060022487129,-0.0015607680905380724,0.06262326380593179,0.016140886433311186,False
2019-02-14,104.31714949434634,-0.012606996035637875,0.06262326380593179,0.00411158862346557,False
2019-02-15,104.10805785205615,-0.002006395628397817,0.06262326380593179,-0.008945914177320343,False
2019-02-18,103.33942015271367,-0.007410465764255118,0.06262326380593179,-0.0268960655009544,False
2019-02-19,103.0069876226307,-0.003222084854995068,0.06262326380593179,-0.027610839568859936,False
2019-02-20,103.91054994150062,0.00873360540467069,0.06262326380593179,-0.019741289338231202,False
2019-02-21,104.62371577160692,0.006839821820279135,0.06262326380593179,-0.024642814052583544,False
2019-02-22,105.06338648114057,0.0041935946384494,0.06262326380593179,-0.02774153217661751,False
2019-02-25,105.96870777201211,0.008579992042754376,0.06262326380593179,-0.006738745772961701,False
2019-02-26,105.9682283571557,-4.524127461285896e-06,0.06262326380593179,0.001535779404868356,False
2019-02-27,106.06817375079203,0.0009427192693772017,0.06262326380593179,0.00403926676478363,False
2019-02-28,106.25050396416538,0.0017175150123984718,0.06262326380593179,0.018363777812819976,False
2019-03-01,106.50557259283033,0.002397757610470787,0.06262326380593179,0.022767931051688582,False
2019-03-05,107.61157831039321,0.010330938457954755,0.06262326380593179,0.04050933527389845,False
2019-03-06,107.88605028149864,0.0025473330849851957,0.06262326380593179,0.04627875321387872,False
2019-03-07,107.35289325595015,-0.004954104561486757,0.06262326380593179,0.032591043247721274,False
2019-03-08,107.33009070827354,-0.00021242994988487338,0.06262326380593179,0.025538791477557263,False
2019-03-11,109.08902883131748,0.0162552814888003,0.06262326380593179,0.037600478327908166,False
2019-03-12,110.20564471926879,0.010183790788627398,0.06262326380593179,0.039204277073781185,False
2019-03-13,109.71286104931069,-0.004481519124475637,0.06262326380593179,0.034727282076766834,False
2019-03-14,110.09259223854733,0.0034551605643083822,0.06262326380593179,0.037239723371698015,False
2019-03-15,110.49052286720095,0.003607992027296703,0.06262326380593179,0.039130200386596245,False
2019-03-18,110.62847893008474,0.0012477994171671103,0.06262326380593179,0.03798024219329257,False
2019-03-19,111.41513651278939,0.007085642813003075,0.06262326380593179,0.03473494654834089,False
2019-03-20,110.54805198706399,-0.007812907556980735,0.06262326380593179,0.024374705906374954,False
2019-03-22,110.48664223020963,-0.0005556571890386559,0.06262326380593179,0.028773153278823054,False
2019-03-25,110.38699470779159,-0.0009023035121814685,0.06262326380593179,0.028083279716526462,False
2019-03-26,111.42009980256624,0.009315414981239393,0.06262326380593179,0.021143413208965556,False
2019-03-27,110.86648040033671,-0.004981142329095317,0.06262326380593179,0.005978480091242842,False
2019-03-28,111.46133148097483,0.0053511298928101934,0.06262326380593179,0.015811129108528672,False
2019-04-01,111.90115039051032,0.003938167898973927,0.06262326380593179,0.016294136443194218,False
2019-04-02,111.97901174807465,0.0006955628400457295,0.06262326380593179,0.013381707255943244,False
2019-04-03,111.5364730580835,-0.003959808588907873,0.06262326380593179,0.00817409924986826,False
2019-04-04,111.51797835055433,-0.00016583132463633162,0.06262326380593179,0.0009226251122288528,False
2019-04-05,111.70942290973377,0.001715242887166773,0.06262326380593179,0.01045077555637636,False
2019-04-08,111.49486475349433,-0.0019225277844940245,0.06262326380593179,0.009083904960920992,False
2019-04-09,112.04771370856452,0.004946262014310284,0.06262326380593179,0.014932470487412745,False
2019-04-10,111.60944793685586,-0.0039190905351547765,0.06262326380593179,0.001697964971018576,False
2019-04-11,111.80772367257494,0.0017749377663752476,0.06262326380593179,0.008454045066489141,False
2019-04-12,112.48752346180186,0.006061669869949025,0.06262326380593179,0.009164585043627972,False
2019-04-15,113.20691712692958,0.006374956331225099,0.06262326380593179,0.011601373475879143,False
2019-04-16,114.13893046249864,0.008199125400467211,0.06262326380593179,0.019104936036300625,False
2019-04-18,113.71884662530537,-0.003687250165525194,0.06262326380593179,0.019377494459683307,False
